Start Time (UTC) = 1729570486.078829
Time interval = 800 us

Time	Ch01Gr01	Ch01Gr02	Ch01Gr03	Ch01Gr04	Ch01Gr05	Ch02Gr01	Ch02Gr02	Ch02Gr03	Ch02Gr04	Ch02Gr05
	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)
1.934400	1559.5906	1554.2064	1549.1852	1545.0801	1542.3127	1559.5851	1553.7282	1549.1297	1546.4936	1542.6475
1.935200	1559.5898	1554.2064	1549.1860	1545.0808	1542.3127	1559.5851	1553.7282	1549.1297	1546.4943	1542.6468
1.936000	1559.5898	1554.2072	1549.1852	1545.0808	1542.3135	1559.5859	1553.7274	1549.1305	1546.4928	1542.6475
1.936800	1559.5898	1554.2064	1549.1860	1545.0808	1542.3135	1559.5859	1553.7282	1549.1297	1546.4936	1542.6475
1.937600	1559.5898	1554.2072	1549.1845	1545.0816	1542.3127	1559.5851	1553.7290	1549.1297	1546.4928	1542.6468
1.938400	1559.5898	1554.2080	1549.1852	1545.0808	1542.3127	1559.5851	1553.7290	1549.1297	1546.4936	1542.6468
1.939200	1559.5898	1554.2064	1549.1852	1545.0808	1542.3135	1559.5859	1553.7282	1549.1297	1546.4928	1542.6475
1.940000	1559.5898	1554.2072	1549.1837	1545.0816	1542.3127	1559.5867	1553.7282	1549.1290	1546.4943	1542.6475
1.940800	1559.5898	1554.2080	1549.1845	1545.0801	1542.3135	1559.5859	1553.7290	1549.1305	1546.4936	1542.6468
1.941600	1559.5906	1554.2064	1549.1845	1545.0816	1542.3127	1559.5867	1553.7282	1549.1297	1546.4951	1542.6468
1.942400	1559.5898	1554.2072	1549.1837	1545.0808	1542.3135	1559.5843	1553.7282	1549.1290	1546.4936	1542.6468
1.943200	1559.5898	1554.2080	1549.1845	1545.0808	1542.3127	1559.5859	1553.7290	1549.1305	1546.4936	1542.6475
1.944000	1559.5898	1554.2072	1549.1852	1545.0816	1542.3127	1559.5851	1553.7274	1549.1290	1546.4936	1542.6475
1.944800	1559.5898	1554.2088	1549.1845	1545.0801	1542.3119	1559.5851	1553.7290	1549.1297	1546.4943	1542.6468
1.945600	1559.5898	1554.2072	1549.1852	1545.0801	1542.3119	1559.5859	1553.7290	1549.1290	1546.4951	1542.6468
1.946400	1559.5898	1554.2072	1549.1852	1545.0808	1542.3135	1559.5851	1553.7282	1549.1297	1546.4928	1542.6475
1.947200	1559.5898	1554.2064	1549.1852	1545.0808	1542.3127	1559.5859	1553.7282	1549.1297	1546.4936	1542.6475
1.948000	1559.5898	1554.2064	1549.1845	1545.0808	1542.3127	1559.5874	1553.7282	1549.1290	1546.4936	1542.6475
1.948800	1559.5906	1554.2080	1549.1852	1545.0801	1542.3127	1559.5859	1553.7274	1549.1305	1546.4936	1542.6475
1.949600	1559.5898	1554.2072	1549.1852	1545.0801	1542.3127	1559.5859	1553.7282	1549.1290	1546.4936	1542.6468
1.950400	1559.5898	1554.2080	1549.1852	1545.0801	1542.3127	1559.5867	1553.7282	1549.1297	1546.4928	1542.6475
1.951200	1559.5898	1554.2064	1549.1852	1545.0808	1542.3135	1559.5859	1553.7274	1549.1297	1546.4936	1542.6475
1.952000	1559.5898	1554.2088	1549.1852	1545.0801	1542.3127	1559.5851	1553.7290	1549.1290	1546.4936	1542.6468
1.952800	1559.5906	1554.2072	1549.1852	1545.0808	1542.3127	1559.5851	1553.7282	1549.1290	1546.4936	1542.6468
1.953600	1559.5898	1554.2080	1549.1852	1545.0801	1542.3127	1559.5859	1553.7282	1549.1305	1546.4936	1542.6468
1.954400	1559.5898	1554.2072	1549.1845	1545.0801	1542.3119	1559.5851	1553.7282	1549.1305	1546.4936	1542.6468
1.955200	1559.5906	1554.2072	1549.1845	1545.0808	1542.3127	1559.5867	1553.7282	1549.1297	1546.4936	1542.6475
1.956000	1559.5898	1554.2080	1549.1845	1545.0816	1542.3127	1559.5859	1553.7282	1549.1297	1546.4928	1542.6475
1.956800	1559.5898	1554.2072	1549.1845	1545.0808	1542.3135	1559.5867	1553.7282	1549.1305	1546.4936	1542.6475
1.957600	1559.5898	1554.2080	1549.1852	1545.0801	1542.3127	1559.5867	1553.7274	1549.1305	1546.4928	1542.6468
1.958400	1559.5898	1554.2072	1549.1845	1545.0808	1542.3127	1559.5859	1553.7290	1549.1290	1546.4943	1542.6468
1.959200	1559.5898	1554.2088	1549.1845	1545.0808	1542.3127	1559.5851	1553.7297	1549.1290	1546.4936	1542.6475
1.960000	1559.5906	1554.2080	1549.1852	1545.0801	1542.3127	1559.5859	1553.7297	1549.1297	1546.4936	1542.6475
1.960800	1559.5898	1554.2072	1549.1852	1545.0808	1542.3127	1559.5851	1553.7274	1549.1297	1546.4936	1542.6468
1.961600	1559.5898	1554.2064	1549.1845	1545.0801	1542.3127	1559.5867	1553.7282	1549.1297	1546.4943	1542.6475
1.962400	1559.5898	1554.2080	1549.1852	1545.0801	1542.3127	1559.5851	1553.7290	1549.1297	1546.4928	1542.6475
1.963200	1559.5906	1554.2072	1549.1845	1545.0808	1542.3119	1559.5859	1553.7282	1549.1305	1546.4936	1542.6475
1.964000	1559.5906	1554.2080	1549.1852	1545.0808	1542.3135	1559.5859	1553.7290	1549.1290	1546.4936	1542.6475
1.964800	1559.5898	1554.2080	1549.1845	1545.0808	1542.3127	1559.5851	1553.7282	1549.1297	1546.4936	1542.6475
1.965600	1559.5906	1554.2072	1549.1845	1545.0801	1542.3127	1559.5867	1553.7282	1549.1290	1546.4936	1542.6475
1.966400	1559.5898	1554.2080	1549.1837	1545.0808	1542.3127	1559.5867	1553.7290	1549.1282	1546.4936	1542.6468
1.967200	1559.5898	1554.2080	1549.1852	1545.0801	1542.3127	1559.5843	1553.7282	1549.1305	1546.4936	1542.6468
1.968000	1559.5898	1554.2072	1549.1852	1545.0808	1542.3127	1559.5859	1553.7282	1549.1305	1546.4936	1542.6468
1.968800	1559.5898	1554.2064	1549.1852	1545.0801	1542.3127	1559.5843	1553.7266	1549.1290	1546.4936	1542.6468
1.969600	1559.5906	1554.2072	1549.1845	1545.0816	1542.3127	1559.5867	1553.7282	1549.1305	1546.4936	1542.6468
1.970400	1559.5906	1554.2072	1549.1852	1545.0801	1542.3135	1559.5859	1553.7282	1549.1305	1546.4943	1542.6468
1.971200	1559.5906	1554.2072	1549.1852	1545.0801	1542.3127	1559.5859	1553.7290	1549.1305	1546.4936	1542.6475
1.972000	1559.5906	1554.2088	1549.1845	1545.0808	1542.3127	1559.5859	1553.7282	1549.1297	1546.4943	1542.6468
1.972800	1559.5898	1554.2072	1549.1860	1545.0793	1542.3127	1559.5851	1553.7282	1549.1305	1546.4936	1542.6475
1.973600	1559.5898	1554.2080	1549.1845	1545.0801	1542.3127	1559.5859	1553.7290	1549.1305	1546.4936	1542.6475
1.974400	1559.5906	1554.2072	1549.1845	1545.0808	1542.3127	1559.5859	1553.7282	1549.1305	1546.4928	1542.6475
1.975200	1559.5906	1554.2072	1549.1845	1545.0801	1542.3135	1559.5867	1553.7282	1549.1297	1546.4936	1542.6475
1.976000	1559.5898	1554.2080	1549.1845	1545.0808	1542.3135	1559.5859	1553.7282	1549.1297	1546.4936	1542.6468
1.976800	1559.5906	1554.2064	1549.1852	1545.0801	1542.3135	1559.5859	1553.7282	1549.1313	1546.4936	1542.6468
1.977600	1559.5906	1554.2072	1549.1845	1545.0816	1542.3127	1559.5859	1553.7282	1549.1297	1546.4936	1542.6468
1.978400	1559.5906	1554.2080	1549.1845	1545.0816	1542.3127	1559.5851	1553.7290	1549.1297	1546.4936	1542.6468
1.979200	1559.5906	1554.2072	1549.1852	1545.0808	1542.3135	1559.5859	1553.7282	1549.1305	1546.4936	1542.6475
1.980000	1559.5906	1554.2080	1549.1845	1545.0816	1542.3119	1559.5859	1553.7290	1549.1305	1546.4943	1542.6475
1.980800	1559.5906	1554.2072	1549.1852	1545.0808	1542.3127	1559.5867	1553.7282	1549.1290	1546.4943	1542.6468
1.981600	1559.5906	1554.2080	1549.1845	1545.0801	1542.3127	1559.5867	1553.7290	1549.1297	1546.4936	1542.6468
1.982400	1559.5906	1554.2072	1549.1845	1545.0808	1542.3135	1559.5859	1553.7282	1549.1290	1546.4936	1542.6475
1.983200	1559.5906	1554.2064	1549.1845	1545.0808	1542.3119	1559.5859	1553.7282	1549.1305	1546.4928	1542.6468
1.984000	1559.5906	1554.2064	1549.1852	1545.0801	1542.3127	1559.5851	1553.7274	1549.1305	1546.4943	1542.6475
1.984800	1559.5906	1554.2072	1549.1845	1545.0801	1542.3127	1559.5851	1553.7274	1549.1297	1546.4943	1542.6468
1.985600	1559.5898	1554.2080	1549.1845	1545.0816	1542.3119	1559.5843	1553.7282	1549.1297	1546.4943	1542.6468
1.986400	1559.5898	1554.2080	1549.1852	1545.0801	1542.3127	1559.5843	1553.7282	1549.1313	1546.4936	1542.6468
1.987200	1559.5906	1554.2072	1549.1845	1545.0808	1542.3119	1559.5851	1553.7290	1549.1290	1546.4936	1542.6468
1.988000	1559.5898	1554.2064	1549.1845	1545.0801	1542.3119	1559.5851	1553.7282	1549.1305	1546.4943	1542.6468
1.988800	1559.5906	1554.2072	1549.1845	1545.0808	1542.3119	1559.5859	1553.7282	1549.1305	1546.4943	1542.6468
1.989600	1559.5906	1554.2072	1549.1845	1545.0808	1542.3127	1559.5851	1553.7282	1549.1305	1546.4936	1542.6475
1.990400	1559.5906	1554.2072	1549.1845	1545.0801	1542.3127	1559.5867	1553.7282	1549.1305	1546.4936	1542.6475
1.991200	1559.5906	1554.2064	1549.1852	1545.0808	1542.3127	1559.5843	1553.7274	1549.1297	1546.4943	1542.6475
1.992000	1559.5906	1554.2088	1549.1845	1545.0808	1542.3127	1559.5859	1553.7282	1549.1290	1546.4936	1542.6475
1.992800	1559.5906	1554.2064	1549.1852	1545.0801	1542.3135	1559.5859	1553.7266	1549.1305	1546.4936	1542.6475
1.993600	1559.5906	1554.2072	1549.1845	1545.0801	1542.3127	1559.5859	1553.7282	1549.1297	1546.4943	1542.6475
1.994400	1559.5914	1554.2072	1549.1845	1545.0808	1542.3127	1559.5859	1553.7282	1549.1297	1546.4928	1542.6475
1.995200	1559.5898	1554.2072	1549.1837	1545.0808	1542.3127	1559.5867	1553.7274	1549.1297	1546.4936	1542.6475
1.996000	1559.5906	1554.2080	1549.1845	1545.0793	1542.3127	1559.5843	1553.7282	1549.1297	1546.4936	1542.6468
1.996800	1559.5906	1554.2064	1549.1845	1545.0801	1542.3127	1559.5867	1553.7282	1549.1297	1546.4936	1542.6468
1.997600	1559.5906	1554.2072	1549.1837	1545.0808	1542.3127	1559.5867	1553.7282	1549.1290	1546.4936	1542.6475
1.998400	1559.5898	1554.2072	1549.1845	1545.0808	1542.3119	1559.5851	1553.7282	1549.1305	1546.4928	1542.6475
1.999200	1559.5906	1554.2064	1549.1837	1545.0808	1542.3127	1559.5859	1553.7290	1549.1297	1546.4943	1542.6475
2.000000	1559.5914	1554.2064	1549.1852	1545.0801	1542.3119	1559.5867	1553.7290	1549.1305	1546.4943	1542.6475
2.000800	1559.5906	1554.2088	1549.1845	1545.0808	1542.3127	1559.5851	1553.7290	1549.1305	1546.4943	1542.6475
2.001600	1559.5906	1554.2064	1549.1845	1545.0801	1542.3127	1559.5851	1553.7274	1549.1297	1546.4936	1542.6475
2.002400	1559.5914	1554.2064	1549.1845	1545.0808	1542.3127	1559.5859	1553.7282	1549.1297	1546.4936	1542.6475
2.003200	1559.5906	1554.2080	1549.1845	1545.0801	1542.3135	1559.5843	1553.7282	1549.1297	1546.4936	1542.6475
2.004000	1559.5906	1554.2080	1549.1852	1545.0808	1542.3127	1559.5867	1553.7290	1549.1305	1546.4936	1542.6475
2.004800	1559.5914	1554.2080	1549.1845	1545.0801	1542.3119	1559.5843	1553.7282	1549.1297	1546.4951	1542.6468
2.005600	1559.5906	1554.2072	1549.1852	1545.0808	1542.3119	1559.5843	1553.7290	1549.1297	1546.4943	1542.6475
2.006400	1559.5914	1554.2072	1549.1845	1545.0801	1542.3127	1559.5859	1553.7282	1549.1297	1546.4943	1542.6468
2.007200	1559.5914	1554.2080	1549.1837	1545.0801	1542.3127	1559.5867	1553.7282	1549.1297	1546.4943	1542.6475
2.008000	1559.5914	1554.2072	1549.1845	1545.0816	1542.3127	1559.5859	1553.7290	1549.1305	1546.4936	1542.6475
2.008800	1559.5914	1554.2064	1549.1845	1545.0808	1542.3127	1559.5851	1553.7274	1549.1297	1546.4936	1542.6468
2.009600	1559.5906	1554.2080	1549.1845	1545.0808	1542.3127	1559.5859	1553.7282	1549.1305	1546.4943	1542.6475
2.010400	1559.5914	1554.2072	1549.1845	1545.0801	1542.3127	1559.5859	1553.7282	1549.1305	1546.4936	1542.6483
2.011200	1559.5906	1554.2072	1549.1845	1545.0801	1542.3127	1559.5851	1553.7290	1549.1297	1546.4936	1542.6475
2.012000	1559.5906	1554.2080	1549.1845	1545.0801	1542.3119	1559.5859	1553.7282	1549.1297	1546.4943	1542.6475
2.012800	1559.5906	1554.2080	1549.1852	1545.0801	1542.3119	1559.5859	1553.7282	1549.1305	1546.4951	1542.6475
2.013600	1559.5914	1554.2072	1549.1845	1545.0793	1542.3135	1559.5867	1553.7282	1549.1305	1546.4943	1542.6475
2.014400	1559.5914	1554.2072	1549.1860	1545.0801	1542.3135	1559.5843	1553.7274	1549.1313	1546.4936	1542.6475
2.015200	1559.5906	1554.2072	1549.1852	1545.0801	1542.3127	1559.5851	1553.7274	1549.1313	1546.4943	1542.6475
2.016000	1559.5914	1554.2080	1549.1852	1545.0801	1542.3127	1559.5851	1553.7282	1549.1297	1546.4943	1542.6475
2.016800	1559.5914	1554.2080	1549.1845	1545.0801	1542.3127	1559.5867	1553.7282	1549.1297	1546.4928	1542.6475
2.017600	1559.5906	1554.2080	1549.1845	1545.0816	1542.3127	1559.5859	1553.7282	1549.1297	1546.4936	1542.6468
2.018400	1559.5906	1554.2080	1549.1845	1545.0801	1542.3127	1559.5843	1553.7282	1549.1305	1546.4943	1542.6475
2.019200	1559.5906	1554.2080	1549.1860	1545.0808	1542.3127	1559.5851	1553.7274	1549.1313	1546.4936	1542.6475
2.020000	1559.5914	1554.2064	1549.1845	1545.0801	1542.3127	1559.5859	1553.7282	1549.1305	1546.4936	1542.6475
2.020800	1559.5914	1554.2064	1549.1845	1545.0808	1542.3119	1559.5859	1553.7282	1549.1297	1546.4943	1542.6475
2.021600	1559.5914	1554.2072	1549.1845	1545.0816	1542.3127	1559.5859	1553.7282	1549.1305	1546.4943	1542.6468
2.022400	1559.5914	1554.2080	1549.1845	1545.0808	1542.3127	1559.5859	1553.7282	1549.1305	1546.4943	1542.6475
2.023200	1559.5914	1554.2080	1549.1845	1545.0808	1542.3119	1559.5851	1553.7297	1549.1297	1546.4943	1542.6475
2.024000	1559.5906	1554.2072	1549.1845	1545.0793	1542.3127	1559.5851	1553.7274	1549.1305	1546.4943	1542.6475
2.024800	1559.5914	1554.2080	1549.1845	1545.0816	1542.3119	1559.5859	1553.7282	1549.1297	1546.4943	1542.6468
2.025600	1559.5914	1554.2080	1549.1845	1545.0808	1542.3127	1559.5859	1553.7297	1549.1290	1546.4951	1542.6475
2.026400	1559.5914	1554.2080	1549.1852	1545.0808	1542.3135	1559.5867	1553.7274	1549.1305	1546.4943	1542.6475
2.027200	1559.5914	1554.2072	1549.1845	1545.0808	1542.3119	1559.5859	1553.7290	1549.1297	1546.4951	1542.6468
2.028000	1559.5914	1554.2088	1549.1837	1545.0808	1542.3119	1559.5859	1553.7290	1549.1297	1546.4951	1542.6475
2.028800	1559.5906	1554.2072	1549.1845	1545.0808	1542.3127	1559.5851	1553.7282	1549.1297	1546.4936	1542.6468
2.029600	1559.5906	1554.2072	1549.1845	1545.0808	1542.3127	1559.5859	1553.7290	1549.1305	1546.4943	1542.6475
2.030400	1559.5914	1554.2072	1549.1852	1545.0801	1542.3135	1559.5859	1553.7266	1549.1305	1546.4943	1542.6475
2.031200	1559.5914	1554.2072	1549.1845	1545.0808	1542.3127	1559.5859	1553.7282	1549.1297	1546.4943	1542.6475
2.032000	1559.5914	1554.2080	1549.1845	1545.0808	1542.3127	1559.5851	1553.7282	1549.1305	1546.4943	1542.6475
2.032800	1559.5906	1554.2072	1549.1845	1545.0808	1542.3119	1559.5843	1553.7282	1549.1305	1546.4951	1542.6475
2.033600	1559.5914	1554.2072	1549.1837	1545.0808	1542.3127	1559.5851	1553.7290	1549.1305	1546.4936	1542.6475
2.034400	1559.5914	1554.2080	1549.1845	1545.0801	1542.3127	1559.5859	1553.7282	1549.1313	1546.4943	1542.6475
2.035200	1559.5914	1554.2064	1549.1845	1545.0808	1542.3119	1559.5859	1553.7282	1549.1305	1546.4936	1542.6475
2.036000	1559.5914	1554.2080	1549.1852	1545.0808	1542.3135	1559.5843	1553.7282	1549.1313	1546.4943	1542.6483
2.036800	1559.5914	1554.2072	1549.1837	1545.0808	1542.3127	1559.5867	1553.7282	1549.1305	1546.4936	1542.6475
2.037600	1559.5922	1554.2080	1549.1852	1545.0808	1542.3135	1559.5859	1553.7282	1549.1313	1546.4943	1542.6475
2.038400	1559.5906	1554.2080	1549.1852	1545.0808	1542.3127	1559.5843	1553.7282	1549.1321	1546.4943	1542.6475
2.039200	1559.5914	1554.2080	1549.1845	1545.0808	1542.3127	1559.5851	1553.7297	1549.1297	1546.4943	1542.6475
2.040000	1559.5914	1554.2072	1549.1845	1545.0816	1542.3127	1559.5851	1553.7282	1549.1297	1546.4943	1542.6475
2.040800	1559.5922	1554.2080	1549.1837	1545.0808	1542.3119	1559.5867	1553.7282	1549.1297	1546.4951	1542.6475
2.041600	1559.5914	1554.2072	1549.1852	1545.0801	1542.3127	1559.5851	1553.7274	1549.1313	1546.4943	1542.6475
2.042400	1559.5922	1554.2072	1549.1845	1545.0816	1542.3127	1559.5867	1553.7282	1549.1305	1546.4951	1542.6475
2.043200	1559.5914	1554.2072	1549.1852	1545.0808	1542.3135	1559.5851	1553.7282	1549.1305	1546.4951	1542.6475
2.044000	1559.5914	1554.2072	1549.1845	1545.0801	1542.3127	1559.5851	1553.7282	1549.1297	1546.4936	1542.6475
2.044800	1559.5922	1554.2072	1549.1852	1545.0808	1542.3127	1559.5867	1553.7282	1549.1305	1546.4951	1542.6475
2.045600	1559.5914	1554.2072	1549.1852	1545.0808	1542.3135	1559.5851	1553.7282	1549.1313	1546.4943	1542.6475
2.046400	1559.5914	1554.2064	1549.1852	1545.0808	1542.3135	1559.5851	1553.7274	1549.1305	1546.4943	1542.6475
2.047200	1559.5914	1554.2064	1549.1852	1545.0808	1542.3135	1559.5867	1553.7274	1549.1305	1546.4943	1542.6475
2.048000	1559.5914	1554.2088	1549.1837	1545.0808	1542.3127	1559.5851	1553.7290	1549.1313	1546.4951	1542.6475
2.048800	1559.5914	1554.2072	1549.1845	1545.0808	1542.3127	1559.5851	1553.7282	1549.1305	1546.4943	1542.6468
2.049600	1559.5914	1554.2072	1549.1852	1545.0808	1542.3127	1559.5867	1553.7282	1549.1305	1546.4943	1542.6475
2.050400	1559.5914	1554.2072	1549.1852	1545.0816	1542.3135	1559.5867	1553.7282	1549.1305	1546.4943	1542.6475
2.051200	1559.5922	1554.2072	1549.1852	1545.0808	1542.3135	1559.5859	1553.7282	1549.1313	1546.4943	1542.6475
2.052000	1559.5914	1554.2072	1549.1852	1545.0816	1542.3135	1559.5859	1553.7274	1549.1297	1546.4943	1542.6483
2.052800	1559.5914	1554.2080	1549.1852	1545.0808	1542.3135	1559.5851	1553.7282	1549.1313	1546.4936	1542.6483
2.053600	1559.5922	1554.2072	1549.1852	1545.0801	1542.3127	1559.5859	1553.7282	1549.1305	1546.4951	1542.6475
2.054400	1559.5914	1554.2088	1549.1845	1545.0808	1542.3135	1559.5859	1553.7297	1549.1305	1546.4951	1542.6475
2.055200	1559.5914	1554.2088	1549.1845	1545.0816	1542.3119	1559.5851	1553.7290	1549.1305	1546.4951	1542.6475
2.056000	1559.5906	1554.2080	1549.1845	1545.0808	1542.3127	1559.5851	1553.7282	1549.1297	1546.4951	1542.6468
2.056800	1559.5914	1554.2088	1549.1852	1545.0808	1542.3135	1559.5843	1553.7290	1549.1297	1546.4951	1542.6475
2.057600	1559.5922	1554.2064	1549.1852	1545.0816	1542.3135	1559.5851	1553.7290	1549.1313	1546.4943	1542.6475
2.058400	1559.5914	1554.2072	1549.1860	1545.0816	1542.3135	1559.5851	1553.7282	1549.1321	1546.4943	1542.6475
2.059200	1559.5914	1554.2072	1549.1845	1545.0816	1542.3127	1559.5851	1553.7282	1549.1305	1546.4951	1542.6475
2.060000	1559.5914	1554.2072	1549.1852	1545.0808	1542.3135	1559.5835	1553.7282	1549.1313	1546.4943	1542.6483
2.060800	1559.5914	1554.2072	1549.1845	1545.0816	1542.3135	1559.5859	1553.7282	1549.1305	1546.4943	1542.6475
2.061600	1559.5906	1554.2064	1549.1845	1545.0816	1542.3127	1559.5851	1553.7282	1549.1313	1546.4951	1542.6475
2.062400	1559.5914	1554.2080	1549.1852	1545.0808	1542.3135	1559.5843	1553.7282	1549.1313	1546.4951	1542.6475
2.063200	1559.5914	1554.2080	1549.1852	1545.0808	1542.3127	1559.5843	1553.7282	1549.1313	1546.4943	1542.6475
2.064000	1559.5914	1554.2096	1549.1845	1545.0816	1542.3127	1559.5835	1553.7290	1549.1313	1546.4943	1542.6483
2.064800	1559.5922	1554.2080	1549.1845	1545.0824	1542.3127	1559.5851	1553.7282	1549.1313	1546.4951	1542.6475
2.065600	1559.5922	1554.2072	1549.1845	1545.0816	1542.3135	1559.5867	1553.7282	1549.1305	1546.4943	1542.6475
2.066400	1559.5914	1554.2072	1549.1852	1545.0816	1542.3127	1559.5843	1553.7282	1549.1305	1546.4943	1542.6475
2.067200	1559.5914	1554.2080	1549.1852	1545.0824	1542.3135	1559.5851	1553.7274	1549.1313	1546.4928	1542.6483
2.068000	1559.5914	1554.2080	1549.1852	1545.0801	1542.3135	1559.5843	1553.7274	1549.1313	1546.4943	1542.6475
2.068800	1559.5914	1554.2064	1549.1845	1545.0816	1542.3135	1559.5851	1553.7290	1549.1305	1546.4936	1542.6483
2.069600	1559.5914	1554.2080	1549.1845	1545.0808	1542.3127	1559.5851	1553.7282	1549.1305	1546.4951	1542.6475
2.070400	1559.5922	1554.2072	1549.1845	1545.0808	1542.3127	1559.5867	1553.7274	1549.1313	1546.4943	1542.6475
2.071200	1559.5914	1554.2080	1549.1852	1545.0808	1542.3135	1559.5851	1553.7282	1549.1305	1546.4951	1542.6483
2.072000	1559.5922	1554.2080	1549.1845	1545.0816	1542.3135	1559.5851	1553.7290	1549.1313	1546.4951	1542.6483
2.072800	1559.5922	1554.2072	1549.1845	1545.0816	1542.3127	1559.5851	1553.7282	1549.1305	1546.4959	1542.6475
2.073600	1559.5922	1554.2080	1549.1845	1545.0808	1542.3135	1559.5851	1553.7282	1549.1313	1546.4951	1542.6475
2.074400	1559.5922	1554.2080	1549.1852	1545.0808	1542.3127	1559.5843	1553.7290	1549.1313	1546.4959	1542.6475
2.075200	1559.5922	1554.2072	1549.1852	1545.0816	1542.3135	1559.5851	1553.7266	1549.1313	1546.4943	1542.6483
2.076000	1559.5914	1554.2080	1549.1845	1545.0816	1542.3135	1559.5859	1553.7290	1549.1305	1546.4943	1542.6483
2.076800	1559.5922	1554.2080	1549.1852	1545.0816	1542.3127	1559.5859	1553.7282	1549.1313	1546.4943	1542.6475
2.077600	1559.5922	1554.2072	1549.1845	1545.0824	1542.3135	1559.5859	1553.7274	1549.1305	1546.4943	1542.6475
2.078400	1559.5922	1554.2072	1549.1852	1545.0808	1542.3127	1559.5851	1553.7274	1549.1305	1546.4951	1542.6475
2.079200	1559.5914	1554.2080	1549.1852	1545.0824	1542.3135	1559.5835	1553.7282	1549.1305	1546.4936	1542.6475
2.080000	1559.5914	1554.2080	1549.1845	1545.0808	1542.3135	1559.5843	1553.7282	1549.1305	1546.4959	1542.6475
2.080800	1559.5922	1554.2080	1549.1837	1545.0824	1542.3135	1559.5851	1553.7290	1549.1305	1546.4959	1542.6483
2.081600	1559.5922	1554.2080	1549.1845	1545.0816	1542.3127	1559.5859	1553.7282	1549.1305	1546.4951	1542.6475
2.082400	1559.5922	1554.2080	1549.1852	1545.0824	1542.3127	1559.5851	1553.7290	1549.1313	1546.4951	1542.6475
2.083200	1559.5922	1554.2072	1549.1845	1545.0816	1542.3135	1559.5859	1553.7282	1549.1313	1546.4951	1542.6483
2.084000	1559.5922	1554.2096	1549.1845	1545.0824	1542.3119	1559.5843	1553.7290	1549.1305	1546.4943	1542.6475
2.084800	1559.5922	1554.2088	1549.1837	1545.0824	1542.3127	1559.5851	1553.7297	1549.1305	1546.4951	1542.6483
2.085600	1559.5922	1554.2080	1549.1845	1545.0824	1542.3127	1559.5859	1553.7290	1549.1297	1546.4943	1542.6483
2.086400	1559.5922	1554.2080	1549.1845	1545.0808	1542.3127	1559.5851	1553.7282	1549.1305	1546.4959	1542.6483
2.087200	1559.5922	1554.2072	1549.1845	1545.0808	1542.3127	1559.5851	1553.7282	1549.1313	1546.4959	1542.6475
2.088000	1559.5930	1554.2080	1549.1845	1545.0808	1542.3135	1559.5843	1553.7282	1549.1313	1546.4936	1542.6483
2.088800	1559.5922	1554.2072	1549.1852	1545.0808	1542.3135	1559.5843	1553.7274	1549.1305	1546.4943	1542.6475
2.089600	1559.5922	1554.2088	1549.1852	1545.0816	1542.3135	1559.5843	1553.7274	1549.1313	1546.4943	1542.6475
2.090400	1559.5922	1554.2080	1549.1845	1545.0824	1542.3127	1559.5843	1553.7282	1549.1313	1546.4951	1542.6475
2.091200	1559.5922	1554.2080	1549.1852	1545.0808	1542.3135	1559.5843	1553.7274	1549.1313	1546.4951	1542.6475
2.092000	1559.5922	1554.2088	1549.1845	1545.0816	1542.3127	1559.5851	1553.7290	1549.1313	1546.4959	1542.6483
2.092800	1559.5922	1554.2072	1549.1845	1545.0824	1542.3127	1559.5859	1553.7274	1549.1313	1546.4943	1542.6475
2.093600	1559.5914	1554.2088	1549.1845	1545.0824	1542.3127	1559.5851	1553.7290	1549.1305	1546.4951	1542.6475
2.094400	1559.5930	1554.2088	1549.1845	1545.0816	1542.3127	1559.5851	1553.7290	1549.1305	1546.4951	1542.6475
2.095200	1559.5922	1554.2072	1549.1852	1545.0816	1542.3135	1559.5851	1553.7282	1549.1313	1546.4943	1542.6475
2.096000	1559.5930	1554.2080	1549.1852	1545.0816	1542.3127	1559.5851	1553.7282	1549.1321	1546.4959	1542.6475
2.096800	1559.5930	1554.2072	1549.1845	1545.0816	1542.3127	1559.5859	1553.7282	1549.1305	1546.4943	1542.6475
2.097600	1559.5930	1554.2080	1549.1845	1545.0816	1542.3135	1559.5851	1553.7282	1549.1313	1546.4951	1542.6483
2.098400	1559.5922	1554.2096	1549.1845	1545.0824	1542.3127	1559.5843	1553.7282	1549.1297	1546.4959	1542.6475
2.099200	1559.5930	1554.2072	1549.1852	1545.0816	1542.3135	1559.5851	1553.7282	1549.1321	1546.4943	1542.6483
2.100000	1559.5930	1554.2072	1549.1845	1545.0816	1542.3135	1559.5859	1553.7282	1549.1313	1546.4951	1542.6483
2.100800	1559.5930	1554.2080	1549.1852	1545.0816	1542.3135	1559.5843	1553.7282	1549.1313	1546.4959	1542.6483
2.101600	1559.5930	1554.2080	1549.1852	1545.0824	1542.3135	1559.5851	1553.7282	1549.1321	1546.4959	1542.6483
2.102400	1559.5930	1554.2072	1549.1837	1545.0824	1542.3135	1559.5851	1553.7282	1549.1305	1546.4951	1542.6483
