Start Time (UTC) = 1729570316.303427
Time interval = 800 us

Time	Ch01Gr01	Ch01Gr02	Ch01Gr03	Ch01Gr04	Ch01Gr05	Ch02Gr01	Ch02Gr02	Ch02Gr03	Ch02Gr04	Ch02Gr05
0.063200	1559.3712	1554.1813	1549.1970	1545.1127	1542.3584	1559.5795	1553.7793	1549.1649	1546.4998	1542.6871
0.064000	1559.3712	1554.1805	1549.1978	1545.1119	1542.3584	1559.5795	1553.7785	1549.1649	1546.4998	1542.6871
0.064800	1559.3712	1554.1813	1549.1978	1545.1127	1542.3584	1559.5787	1553.7793	1549.1649	1546.4982	1542.6878
0.065600	1559.3720	1554.1805	1549.1978	1545.1127	1542.3577	1559.5795	1553.7785	1549.1657	1546.4998	1542.6871
0.066400	1559.3712	1554.1797	1549.1985	1545.1112	1542.3584	1559.5795	1553.7785	1549.1641	1546.4982	1542.6878
0.067200	1559.3720	1554.1805	1549.1985	1545.1119	1542.3584	1559.5803	1553.7777	1549.1641	1546.4990	1542.6871
0.068000	1559.3728	1554.1813	1549.1970	1545.1127	1542.3577	1559.5795	1553.7793	1549.1641	1546.4998	1542.6863
0.068800	1559.3720	1554.1805	1549.1970	1545.1127	1542.3577	1559.5795	1553.7785	1549.1641	1546.4998	1542.6871
0.069600	1559.3735	1554.1789	1549.1970	1545.1119	1542.3577	1559.5803	1553.7777	1549.1641	1546.4998	1542.6871
0.070400	1559.3728	1554.1813	1549.1978	1545.1127	1542.3584	1559.5795	1553.7785	1549.1657	1546.4998	1542.6871
0.071200	1559.3728	1554.1813	1549.1970	1545.1119	1542.3584	1559.5787	1553.7809	1549.1649	1546.5006	1542.6863
0.072000	1559.3728	1554.1813	1549.1970	1545.1127	1542.3569	1559.5803	1553.7801	1549.1649	1546.4998	1542.6871
0.072800	1559.3735	1554.1813	1549.1970	1545.1119	1542.3577	1559.5787	1553.7793	1549.1649	1546.4990	1542.6871
0.073600	1559.3735	1554.1805	1549.1978	1545.1119	1542.3577	1559.5795	1553.7785	1549.1634	1546.5006	1542.6863
0.074400	1559.3743	1554.1805	1549.1978	1545.1112	1542.3584	1559.5811	1553.7801	1549.1657	1546.4990	1542.6863
0.075200	1559.3743	1554.1820	1549.1978	1545.1119	1542.3577	1559.5803	1553.7801	1549.1641	1546.4998	1542.6871
0.076000	1559.3743	1554.1805	1549.1970	1545.1119	1542.3577	1559.5803	1553.7801	1549.1641	1546.4998	1542.6863
0.076800	1559.3743	1554.1820	1549.1970	1545.1119	1542.3577	1559.5795	1553.7809	1549.1641	1546.5006	1542.6871
0.077600	1559.3743	1554.1805	1549.1970	1545.1127	1542.3577	1559.5787	1553.7785	1549.1649	1546.5006	1542.6871
0.078400	1559.3743	1554.1805	1549.1978	1545.1119	1542.3584	1559.5795	1553.7793	1549.1657	1546.4998	1542.6871
0.079200	1559.3743	1554.1813	1549.1970	1545.1112	1542.3577	1559.5795	1553.7809	1549.1657	1546.4998	1542.6871
0.080000	1559.3759	1554.1813	1549.1962	1545.1112	1542.3569	1559.5787	1553.7793	1549.1649	1546.4998	1542.6863
0.080800	1559.3767	1554.1820	1549.1970	1545.1119	1542.3569	1559.5803	1553.7809	1549.1649	1546.4990	1542.6871
0.081600	1559.3759	1554.1805	1549.1978	1545.1112	1542.3577	1559.5803	1553.7801	1549.1649	1546.4998	1542.6871
0.082400	1559.3759	1554.1813	1549.1970	1545.1119	1542.3569	1559.5795	1553.7793	1549.1657	1546.5006	1542.6863
0.083200	1559.3767	1554.1813	1549.1962	1545.1119	1542.3577	1559.5803	1553.7801	1549.1657	1546.5006	1542.6871
0.084000	1559.3767	1554.1820	1549.1970	1545.1104	1542.3577	1559.5803	1553.7809	1549.1649	1546.5006	1542.6863
0.084800	1559.3775	1554.1813	1549.1962	1545.1112	1542.3577	1559.5803	1553.7793	1549.1641	1546.4990	1542.6871
0.085600	1559.3775	1554.1813	1549.1962	1545.1119	1542.3569	1559.5803	1553.7801	1549.1657	1546.4998	1542.6871
0.086400	1559.3775	1554.1813	1549.1978	1545.1104	1542.3569	1559.5803	1553.7801	1549.1649	1546.5013	1542.6863
0.087200	1559.3783	1554.1805	1549.1978	1545.1112	1542.3577	1559.5811	1553.7809	1549.1673	1546.4990	1542.6863
0.088000	1559.3783	1554.1820	1549.1962	1545.1127	1542.3577	1559.5803	1553.7801	1549.1649	1546.4990	1542.6863
0.088800	1559.3783	1554.1813	1549.1962	1545.1119	1542.3569	1559.5803	1553.7809	1549.1649	1546.5006	1542.6863
0.089600	1559.3775	1554.1805	1549.1978	1545.1104	1542.3569	1559.5795	1553.7793	1549.1657	1546.4990	1542.6871
0.090400	1559.3783	1554.1805	1549.1970	1545.1119	1542.3577	1559.5803	1553.7809	1549.1649	1546.4990	1542.6871
0.091200	1559.3791	1554.1813	1549.1978	1545.1119	1542.3569	1559.5803	1553.7793	1549.1657	1546.4990	1542.6863
0.092000	1559.3783	1554.1820	1549.1962	1545.1104	1542.3569	1559.5795	1553.7801	1549.1649	1546.5006	1542.6871
0.092800	1559.3791	1554.1805	1549.1978	1545.1112	1542.3569	1559.5803	1553.7793	1549.1649	1546.4982	1542.6863
0.093600	1559.3783	1554.1820	1549.1962	1545.1112	1542.3569	1559.5787	1553.7809	1549.1657	1546.4998	1542.6871
0.094400	1559.3799	1554.1820	1549.1970	1545.1104	1542.3569	1559.5803	1553.7809	1549.1649	1546.4998	1542.6863
0.095200	1559.3799	1554.1813	1549.1962	1545.1104	1542.3577	1559.5795	1553.7809	1549.1649	1546.4990	1542.6871
0.096000	1559.3807	1554.1789	1549.1978	1545.1104	1542.3577	1559.5811	1553.7801	1549.1657	1546.4990	1542.6871
0.096800	1559.3799	1554.1805	1549.1970	1545.1096	1542.3577	1559.5795	1553.7809	1549.1657	1546.5006	1542.6863
0.097600	1559.3807	1554.1813	1549.1970	1545.1112	1542.3569	1559.5795	1553.7801	1549.1657	1546.4990	1542.6863
0.098400	1559.3807	1554.1813	1549.1970	1545.1112	1542.3569	1559.5795	1553.7785	1549.1649	1546.4990	1542.6863
0.099200	1559.3807	1554.1805	1549.1970	1545.1104	1542.3577	1559.5803	1553.7809	1549.1649	1546.4990	1542.6863
0.100000	1559.3807	1554.1820	1549.1954	1545.1112	1542.3569	1559.5811	1553.7801	1549.1649	1546.4990	1542.6863
0.100800	1559.3807	1554.1805	1549.1970	1545.1104	1542.3569	1559.5803	1553.7801	1549.1649	1546.5006	1542.6863
0.101600	1559.3815	1554.1797	1549.1962	1545.1104	1542.3569	1559.5803	1553.7801	1549.1641	1546.4998	1542.6871
0.102400	1559.3815	1554.1805	1549.1962	1545.1112	1542.3569	1559.5803	1553.7793	1549.1649	1546.4990	1542.6863
0.103200	1559.3807	1554.1813	1549.1962	1545.1104	1542.3569	1559.5795	1553.7809	1549.1649	1546.5006	1542.6863
0.104000	1559.3815	1554.1820	1549.1962	1545.1112	1542.3569	1559.5795	1553.7809	1549.1641	1546.4998	1542.6863
0.104800	1559.3807	1554.1813	1549.1962	1545.1104	1542.3569	1559.5795	1553.7801	1549.1641	1546.4998	1542.6863
0.105600	1559.3815	1554.1805	1549.1962	1545.1104	1542.3577	1559.5803	1553.7801	1549.1641	1546.4990	1542.6863
0.106400	1559.3823	1554.1805	1549.1970	1545.1112	1542.3561	1559.5795	1553.7809	1549.1649	1546.4998	1542.6863
0.107200	1559.3823	1554.1813	1549.1962	1545.1104	1542.3569	1559.5795	1553.7816	1549.1657	1546.4998	1542.6863
0.108000	1559.3831	1554.1813	1549.1962	1545.1104	1542.3569	1559.5795	1553.7801	1549.1649	1546.4998	1542.6863
0.108800	1559.3823	1554.1813	1549.1954	1545.1104	1542.3569	1559.5795	1553.7793	1549.1641	1546.4990	1542.6863
0.109600	1559.3823	1554.1820	1549.1946	1545.1112	1542.3569	1559.5795	1553.7809	1549.1641	1546.4990	1542.6863
0.110400	1559.3831	1554.1813	1549.1962	1545.1104	1542.3569	1559.5803	1553.7801	1549.1649	1546.5006	1542.6863
0.111200	1559.3831	1554.1813	1549.1962	1545.1096	1542.3569	1559.5795	1553.7801	1549.1649	1546.4990	1542.6863
0.112000	1559.3831	1554.1805	1549.1962	1545.1104	1542.3569	1559.5803	1553.7793	1549.1649	1546.4990	1542.6863
0.112800	1559.3831	1554.1813	1549.1962	1545.1104	1542.3577	1559.5803	1553.7793	1549.1649	1546.4982	1542.6863
0.113600	1559.3831	1554.1797	1549.1970	1545.1096	1542.3577	1559.5803	1553.7809	1549.1649	1546.4990	1542.6871
0.114400	1559.3831	1554.1805	1549.1970	1545.1104	1542.3569	1559.5803	1553.7809	1549.1649	1546.4982	1542.6863
0.115200	1559.3831	1554.1805	1549.1962	1545.1104	1542.3569	1559.5795	1553.7809	1549.1641	1546.5006	1542.6863
0.116000	1559.3831	1554.1797	1549.1962	1545.1104	1542.3569	1559.5795	1553.7793	1549.1649	1546.4990	1542.6863
0.116800	1559.3831	1554.1813	1549.1962	1545.1104	1542.3561	1559.5803	1553.7801	1549.1649	1546.4990	1542.6863
0.117600	1559.3831	1554.1820	1549.1938	1545.1112	1542.3561	1559.5803	1553.7801	1549.1641	1546.4982	1542.6863
0.118400	1559.3838	1554.1813	1549.1962	1545.1104	1542.3569	1559.5803	1553.7809	1549.1641	1546.4990	1542.6863
0.119200	1559.3846	1554.1813	1549.1946	1545.1104	1542.3569	1559.5803	1553.7809	1549.1641	1546.4990	1542.6863
0.120000	1559.3838	1554.1797	1549.1962	1545.1096	1542.3569	1559.5795	1553.7801	1549.1649	1546.4990	1542.6871
0.120800	1559.3838	1554.1805	1549.1962	1545.1096	1542.3569	1559.5803	1553.7793	1549.1649	1546.4990	1542.6863
0.121600	1559.3846	1554.1797	1549.1970	1545.1088	1542.3561	1559.5803	1553.7793	1549.1649	1546.4998	1542.6855
0.122400	1559.3838	1554.1805	1549.1962	1545.1096	1542.3561	1559.5795	1553.7801	1549.1641	1546.4982	1542.6855
0.123200	1559.3831	1554.1813	1549.1954	1545.1104	1542.3561	1559.5795	1553.7801	1549.1649	1546.4998	1542.6855
0.124000	1559.3838	1554.1820	1549.1954	1545.1096	1542.3561	1559.5787	1553.7801	1549.1641	1546.4990	1542.6863
0.124800	1559.3838	1554.1813	1549.1962	1545.1096	1542.3561	1559.5795	1553.7793	1549.1641	1546.4982	1542.6855
0.125600	1559.3846	1554.1805	1549.1946	1545.1104	1542.3569	1559.5811	1553.7801	1549.1641	1546.4998	1542.6863
0.126400	1559.3838	1554.1805	1549.1970	1545.1096	1542.3569	1559.5787	1553.7785	1549.1641	1546.4975	1542.6863
0.127200	1559.3846	1554.1805	1549.1954	1545.1096	1542.3561	1559.5803	1553.7793	1549.1641	1546.4975	1542.6855
0.128000	1559.3846	1554.1805	1549.1954	1545.1104	1542.3569	1559.5795	1553.7793	1549.1634	1546.4990	1542.6871
0.128800	1559.3854	1554.1797	1549.1954	1545.1096	1542.3569	1559.5795	1553.7793	1549.1649	1546.4990	1542.6863
0.129600	1559.3846	1554.1805	1549.1962	1545.1088	1542.3569	1559.5803	1553.7785	1549.1649	1546.4990	1542.6863
0.130400	1559.3846	1554.1813	1549.1962	1545.1088	1542.3569	1559.5787	1553.7785	1549.1657	1546.4990	1542.6863
0.131200	1559.3846	1554.1797	1549.1954	1545.1088	1542.3569	1559.5795	1553.7801	1549.1657	1546.4982	1542.6855
0.132000	1559.3854	1554.1797	1549.1962	1545.1081	1542.3569	1559.5795	1553.7801	1549.1634	1546.4998	1542.6863
0.132800	1559.3854	1554.1813	1549.1946	1545.1096	1542.3569	1559.5803	1553.7801	1549.1641	1546.4990	1542.6863
0.133600	1559.3838	1554.1797	1549.1978	1545.1081	1542.3569	1559.5779	1553.7785	1549.1657	1546.4982	1542.6863
0.134400	1559.3846	1554.1797	1549.1962	1545.1081	1542.3569	1559.5795	1553.7793	1549.1641	1546.4975	1542.6855
0.135200	1559.3854	1554.1805	1549.1954	1545.1104	1542.3561	1559.5803	1553.7793	1549.1634	1546.4982	1542.6863
0.136000	1559.3854	1554.1805	1549.1954	1545.1088	1542.3569	1559.5795	1553.7793	1549.1634	1546.4982	1542.6863
0.136800	1559.3854	1554.1797	1549.1962	1545.1073	1542.3569	1559.5795	1553.7785	1549.1641	1546.4990	1542.6855
0.137600	1559.3846	1554.1797	1549.1962	1545.1081	1542.3569	1559.5787	1553.7777	1549.1641	1546.4982	1542.6855
0.138400	1559.3846	1554.1797	1549.1954	1545.1088	1542.3569	1559.5787	1553.7777	1549.1634	1546.4990	1542.6863
0.139200	1559.3854	1554.1805	1549.1962	1545.1096	1542.3561	1559.5795	1553.7793	1549.1649	1546.4990	1542.6855
0.140000	1559.3854	1554.1805	1549.1962	1545.1096	1542.3569	1559.5795	1553.7777	1549.1641	1546.4990	1542.6855
0.140800	1559.3862	1554.1805	1549.1962	1545.1088	1542.3561	1559.5795	1553.7785	1549.1641	1546.4990	1542.6863
0.141600	1559.3854	1554.1813	1549.1954	1545.1088	1542.3569	1559.5787	1553.7777	1549.1649	1546.4990	1542.6863
0.142400	1559.3862	1554.1797	1549.1954	1545.1096	1542.3561	1559.5795	1553.7777	1549.1641	1546.4975	1542.6855
0.143200	1559.3854	1554.1805	1549.1946	1545.1096	1542.3569	1559.5795	1553.7785	1549.1626	1546.4990	1542.6863
0.144000	1559.3854	1554.1797	1549.1962	1545.1088	1542.3569	1559.5787	1553.7777	1549.1641	1546.4982	1542.6855
0.144800	1559.3862	1554.1797	1549.1970	1545.1088	1542.3569	1559.5795	1553.7793	1549.1649	1546.4982	1542.6855
0.145600	1559.3854	1554.1789	1549.1954	1545.1088	1542.3569	1559.5787	1553.7777	1549.1641	1546.4998	1542.6863
0.146400	1559.3862	1554.1797	1549.1954	1545.1088	1542.3569	1559.5787	1553.7785	1549.1649	1546.4975	1542.6855
0.147200	1559.3862	1554.1797	1549.1962	1545.1081	1542.3569	1559.5787	1553.7777	1549.1641	1546.4975	1542.6855
0.148000	1559.3854	1554.1805	1549.1946	1545.1096	1542.3561	1559.5795	1553.7785	1549.1641	1546.4982	1542.6863
0.148800	1559.3854	1554.1805	1549.1954	1545.1081	1542.3569	1559.5779	1553.7769	1549.1649	1546.4975	1542.6863
0.149600	1559.3862	1554.1797	1549.1946	1545.1088	1542.3569	1559.5795	1553.7777	1549.1634	1546.4982	1542.6863
0.150400	1559.3854	1554.1797	1549.1946	1545.1088	1542.3569	1559.5779	1553.7769	1549.1641	1546.4975	1542.6863
0.151200	1559.3870	1554.1797	1549.1954	1545.1081	1542.3561	1559.5795	1553.7777	1549.1641	1546.4982	1542.6855
0.152000	1559.3854	1554.1789	1549.1954	1545.1081	1542.3561	1559.5779	1553.7777	1549.1641	1546.4990	1542.6855
0.152800	1559.3862	1554.1797	1549.1962	1545.1088	1542.3569	1559.5787	1553.7777	1549.1649	1546.4982	1542.6855
0.153600	1559.3862	1554.1781	1549.1962	1545.1081	1542.3561	1559.5795	1553.7769	1549.1634	1546.4982	1542.6855
0.154400	1559.3862	1554.1805	1549.1954	1545.1088	1542.3561	1559.5787	1553.7777	1549.1634	1546.4967	1542.6863
0.155200	1559.3862	1554.1805	1549.1954	1545.1081	1542.3561	1559.5787	1553.7777	1549.1641	1546.4990	1542.6855
0.156000	1559.3862	1554.1797	1549.1954	1545.1073	1542.3561	1559.5787	1553.7769	1549.1641	1546.4975	1542.6855
0.156800	1559.3862	1554.1789	1549.1946	1545.1073	1542.3569	1559.5795	1553.7769	1549.1634	1546.4975	1542.6855
0.157600	1559.3870	1554.1805	1549.1946	1545.1088	1542.3561	1559.5787	1553.7769	1549.1641	1546.4982	1542.6855
0.158400	1559.3862	1554.1789	1549.1962	1545.1081	1542.3561	1559.5787	1553.7761	1549.1649	1546.4975	1542.6855
0.159200	1559.3870	1554.1797	1549.1946	1545.1088	1542.3561	1559.5787	1553.7769	1549.1626	1546.4975	1542.6863
0.160000	1559.3862	1554.1789	1549.1962	1545.1088	1542.3561	1559.5779	1553.7754	1549.1649	1546.4982	1542.6855
0.160800	1559.3870	1554.1797	1549.1954	1545.1081	1542.3561	1559.5787	1553.7777	1549.1641	1546.4975	1542.6863
0.161600	1559.3870	1554.1805	1549.1954	1545.1081	1542.3561	1559.5795	1553.7769	1549.1641	1546.4975	1542.6855
0.162400	1559.3870	1554.1789	1549.1954	1545.1081	1542.3561	1559.5787	1553.7769	1549.1641	1546.4975	1542.6855
0.163200	1559.3870	1554.1805	1549.1938	1545.1088	1542.3561	1559.5795	1553.7777	1549.1626	1546.4975	1542.6855
0.164000	1559.3878	1554.1813	1549.1946	1545.1073	1542.3569	1559.5787	1553.7777	1549.1634	1546.4975	1542.6855
0.164800	1559.3862	1554.1805	1549.1938	1545.1081	1542.3561	1559.5779	1553.7769	1549.1626	1546.4982	1542.6855
0.165600	1559.3862	1554.1797	1549.1954	1545.1073	1542.3561	1559.5779	1553.7769	1549.1641	1546.4975	1542.6855
0.166400	1559.3878	1554.1797	1549.1954	1545.1081	1542.3561	1559.5787	1553.7761	1549.1634	1546.4975	1542.6855
0.167200	1559.3878	1554.1797	1549.1946	1545.1081	1542.3553	1559.5787	1553.7761	1549.1626	1546.4975	1542.6847
